direction,combo,noise_k,vol_mult,window,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
SHORT,adi_dn+macd_x_dn+rvol_thrust_dn,0.0,1.2,mid_1030_1300,8,0.14,6,1,1,75.0,85.7,6.16,1.55,0.3,76.9
SHORT,adi_dn+macd_x_dn+below_vwap_v,0.0,1.2,mid_1030_1300,8,0.14,6,1,1,75.0,85.7,6.16,1.55,0.3,76.9
SHORT,adi_dn+macd_x_dn+vwap_hi_reject,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,127.5
SHORT,adi_dn+macd_x_dn+cvd_dn,0.0,1.2,mid_1030_1300,11,0.19,6,4,1,54.5,60.0,1.54,0.65,0.9,75.9
SHORT,adi_dn+macd_x_dn+cvd_dn_v,0.0,1.2,mid_1030_1300,11,0.19,6,4,1,54.5,60.0,1.54,0.65,0.9,75.9
SHORT,adi_dn+macd_x_dn+mom_ignite_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,120.0
SHORT,adi_dn+macd_x_dn+rsi_thrust_dn,0.0,1.2,mid_1030_1300,5,0.09,2,2,1,40.0,50.0,1.08,0.05,0.6,55.0
SHORT,adi_dn+macd_x_dn_pos+hist_turn_dn,0.0,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,150.0
SHORT,adi_dn+macd_x_dn_pos+weak_close,0.0,1.2,mid_1030_1300,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.3,98.3
SHORT,adi_dn+macd_x_dn_pos+vwap_loss_v,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,72.5
SHORT,adi_dn+macd_x_dn_pos+rvol_thrust_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,adi_dn+macd_x_dn_pos+below_vwap_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,adi_dn+macd_x_dn_pos+vwap_hi_reject,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,127.5
SHORT,adi_dn+macd_x_dn_pos+cvd_dn,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,72.5
SHORT,adi_dn+macd_x_dn_pos+cvd_dn_v,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,72.5
SHORT,adi_dn+macd_x_dn_pos+rsi_thrust_dn,0.0,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,40.0
SHORT,adi_dn+hist_turn_dn+weak_close,0.0,1.2,mid_1030_1300,46,0.81,27,18,1,58.7,60.0,1.52,2.79,0.9,72.0
SHORT,adi_dn+hist_turn_dn+orb_break_dn,0.0,1.2,mid_1030_1300,10,0.18,9,1,0,90.0,90.0,9.0,2.4,0.3,61.5
SHORT,adi_dn+hist_turn_dn+orb_break_dn_v,0.0,1.2,mid_1030_1300,10,0.18,9,1,0,90.0,90.0,9.0,2.4,0.3,61.5
SHORT,adi_dn+hist_turn_dn+vwap_loss_v,0.0,1.2,mid_1030_1300,7,0.12,4,3,0,57.1,57.1,1.33,0.3,0.3,57.1
SHORT,adi_dn+hist_turn_dn+rvol_thrust_dn,0.0,1.2,mid_1030_1300,21,0.37,15,6,0,71.4,71.4,2.5,2.7,0.3,64.0
SHORT,adi_dn+hist_turn_dn+below_vwap_v,0.0,1.2,mid_1030_1300,23,0.4,16,7,0,69.6,69.6,2.29,2.7,0.6,68.3
SHORT,adi_dn+hist_turn_dn+vwap_hi_reject,0.0,1.2,mid_1030_1300,8,0.14,4,4,0,50.0,50.0,1.0,0.0,0.6,100.6
SHORT,adi_dn+hist_turn_dn+cvd_dn,0.0,1.2,mid_1030_1300,32,0.56,23,9,0,71.9,71.9,2.56,4.2,0.6,60.5
SHORT,adi_dn+hist_turn_dn+cvd_dn_v,0.0,1.2,mid_1030_1300,32,0.56,23,9,0,71.9,71.9,2.56,4.2,0.6,60.5
SHORT,adi_dn+hist_turn_dn+mom_ignite_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,20.0
SHORT,adi_dn+hist_turn_dn+rsi_thrust_dn,0.0,1.2,mid_1030_1300,13,0.23,8,4,1,61.5,66.7,1.7,0.99,0.9,75.0
SHORT,adi_dn+weak_close+orb_break_dn,0.0,1.2,mid_1030_1300,19,0.33,15,3,1,78.9,83.3,5.02,3.62,0.6,61.8
SHORT,adi_dn+weak_close+orb_break_dn_v,0.0,1.2,mid_1030_1300,19,0.33,15,3,1,78.9,83.3,5.02,3.62,0.6,61.8
SHORT,adi_dn+weak_close+vwap_loss_v,0.0,1.2,mid_1030_1300,18,0.32,10,8,0,55.6,55.6,1.25,0.6,1.2,65.6
SHORT,adi_dn+weak_close+rvol_thrust_dn,0.0,1.2,mid_1030_1300,89,1.56,60,25,4,67.4,70.6,2.42,10.73,2.4,69.4
SHORT,adi_dn+weak_close+below_vwap_v,0.0,1.2,mid_1030_1300,97,1.7,67,25,5,69.1,72.8,2.7,12.81,2.4,68.6
SHORT,adi_dn+weak_close+vwap_hi_reject,0.0,1.2,mid_1030_1300,18,0.32,10,7,1,55.6,58.8,1.54,1.14,0.9,89.4
SHORT,adi_dn+weak_close+cvd_dn,0.0,1.2,mid_1030_1300,119,2.09,74,40,5,62.2,64.9,1.86,10.41,4.2,69.9
SHORT,adi_dn+weak_close+cvd_dn_v,0.0,1.2,mid_1030_1300,119,2.09,74,40,5,62.2,64.9,1.86,10.41,4.2,69.9
SHORT,adi_dn+weak_close+mom_ignite_dn,0.0,1.2,mid_1030_1300,17,0.3,9,5,3,52.9,64.3,1.72,1.14,0.6,97.1
SHORT,adi_dn+weak_close+rsi_thrust_dn,0.0,1.2,mid_1030_1300,27,0.47,16,9,2,59.3,64.0,1.71,2.01,1.03,77.2
SHORT,adi_dn+orb_break_dn+orb_break_dn_v,0.0,1.2,mid_1030_1300,19,0.33,15,3,1,78.9,83.3,5.02,3.62,0.6,61.8
SHORT,adi_dn+orb_break_dn+rvol_thrust_dn,0.0,1.2,mid_1030_1300,14,0.25,11,2,1,78.6,84.6,5.54,2.72,0.3,64.3
SHORT,adi_dn+orb_break_dn+below_vwap_v,0.0,1.2,mid_1030_1300,14,0.25,11,2,1,78.6,84.6,5.54,2.72,0.3,64.3
SHORT,adi_dn+orb_break_dn+vwap_hi_reject,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,60.0
SHORT,adi_dn+orb_break_dn+cvd_dn,0.0,1.2,mid_1030_1300,18,0.32,14,3,1,77.8,82.4,4.69,3.32,0.6,61.9
SHORT,adi_dn+orb_break_dn+cvd_dn_v,0.0,1.2,mid_1030_1300,18,0.32,14,3,1,77.8,82.4,4.69,3.32,0.6,61.9
SHORT,adi_dn+orb_break_dn+mom_ignite_dn,0.0,1.2,mid_1030_1300,3,0.05,2,0,1,66.7,100.0,inf,0.62,0.0,106.7
SHORT,adi_dn+orb_break_dn+rsi_thrust_dn,0.0,1.2,mid_1030_1300,5,0.09,5,0,0,100.0,100.0,inf,1.5,0.0,53.0
SHORT,adi_dn+orb_break_dn_v+rvol_thrust_dn,0.0,1.2,mid_1030_1300,14,0.25,11,2,1,78.6,84.6,5.54,2.72,0.3,64.3
SHORT,adi_dn+orb_break_dn_v+below_vwap_v,0.0,1.2,mid_1030_1300,14,0.25,11,2,1,78.6,84.6,5.54,2.72,0.3,64.3
SHORT,adi_dn+orb_break_dn_v+vwap_hi_reject,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,60.0
SHORT,adi_dn+orb_break_dn_v+cvd_dn,0.0,1.2,mid_1030_1300,18,0.32,14,3,1,77.8,82.4,4.69,3.32,0.6,61.9
SHORT,adi_dn+orb_break_dn_v+cvd_dn_v,0.0,1.2,mid_1030_1300,18,0.32,14,3,1,77.8,82.4,4.69,3.32,0.6,61.9
SHORT,adi_dn+orb_break_dn_v+mom_ignite_dn,0.0,1.2,mid_1030_1300,3,0.05,2,0,1,66.7,100.0,inf,0.62,0.0,106.7
SHORT,adi_dn+orb_break_dn_v+rsi_thrust_dn,0.0,1.2,mid_1030_1300,5,0.09,5,0,0,100.0,100.0,inf,1.5,0.0,53.0
SHORT,adi_dn+vwap_loss_v+rvol_thrust_dn,0.0,1.2,mid_1030_1300,11,0.19,8,3,0,72.7,72.7,2.67,1.5,0.6,65.0
SHORT,adi_dn+vwap_loss_v+below_vwap_v,0.0,1.2,mid_1030_1300,11,0.19,8,3,0,72.7,72.7,2.67,1.5,0.6,65.0
SHORT,adi_dn+vwap_loss_v+vwap_hi_reject,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,adi_dn+vwap_loss_v+cvd_dn,0.0,1.2,mid_1030_1300,16,0.28,9,7,0,56.2,56.2,1.29,0.6,0.9,65.6
SHORT,adi_dn+vwap_loss_v+cvd_dn_v,0.0,1.2,mid_1030_1300,16,0.28,9,7,0,56.2,56.2,1.29,0.6,0.9,65.6
SHORT,adi_dn+vwap_loss_v+mom_ignite_dn,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,95.0
SHORT,adi_dn+vwap_loss_v+rsi_thrust_dn,0.0,1.2,mid_1030_1300,7,0.12,5,2,0,71.4,71.4,2.5,0.9,0.6,70.0
SHORT,adi_dn+rvol_thrust_dn+below_vwap_v,0.0,1.2,mid_1030_1300,89,1.56,60,25,4,67.4,70.6,2.42,10.73,2.4,69.4
SHORT,adi_dn+rvol_thrust_dn+vwap_hi_reject,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,adi_dn+rvol_thrust_dn+cvd_dn,0.0,1.2,mid_1030_1300,88,1.54,59,25,4,67.0,70.2,2.38,10.43,2.7,69.1
SHORT,adi_dn+rvol_thrust_dn+cvd_dn_v,0.0,1.2,mid_1030_1300,88,1.54,59,25,4,67.0,70.2,2.38,10.43,2.7,69.1
SHORT,adi_dn+rvol_thrust_dn+mom_ignite_dn,0.0,1.2,mid_1030_1300,12,0.21,7,3,2,58.3,70.0,2.28,1.19,0.6,95.4
SHORT,adi_dn+rvol_thrust_dn+rsi_thrust_dn,0.0,1.2,mid_1030_1300,17,0.3,11,5,1,64.7,68.8,2.23,1.85,0.6,58.8
SHORT,adi_dn+below_vwap_v+vwap_hi_reject,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,adi_dn+below_vwap_v+cvd_dn,0.0,1.2,mid_1030_1300,120,2.11,80,32,8,66.7,71.4,2.46,14.45,2.7,69.6
SHORT,adi_dn+below_vwap_v+cvd_dn_v,0.0,1.2,mid_1030_1300,120,2.11,80,32,8,66.7,71.4,2.46,14.45,2.7,69.6
SHORT,adi_dn+below_vwap_v+mom_ignite_dn,0.0,1.2,mid_1030_1300,14,0.25,8,3,3,57.1,72.7,2.26,1.35,0.6,94.3
SHORT,adi_dn+below_vwap_v+rsi_thrust_dn,0.0,1.2,mid_1030_1300,18,0.32,11,6,1,61.1,64.7,1.86,1.55,0.6,62.5
SHORT,adi_dn+vwap_hi_reject+cvd_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,adi_dn+vwap_hi_reject+cvd_dn_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,adi_dn+vwap_hi_reject+mom_ignite_dn,0.0,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,225.0
SHORT,adi_dn+cvd_dn+cvd_dn_v,0.0,1.2,mid_1030_1300,159,2.79,101,49,9,63.5,67.3,2.06,15.83,3.9,70.1
SHORT,adi_dn+cvd_dn+mom_ignite_dn,0.0,1.2,mid_1030_1300,18,0.32,10,5,3,55.6,66.7,1.81,1.35,0.6,90.0
SHORT,adi_dn+cvd_dn+rsi_thrust_dn,0.0,1.2,mid_1030_1300,27,0.47,17,9,1,63.0,65.4,1.91,2.45,0.9,72.8
SHORT,adi_dn+cvd_dn_v+mom_ignite_dn,0.0,1.2,mid_1030_1300,18,0.32,10,5,3,55.6,66.7,1.81,1.35,0.6,90.0
SHORT,adi_dn+cvd_dn_v+rsi_thrust_dn,0.0,1.2,mid_1030_1300,27,0.47,17,9,1,63.0,65.4,1.91,2.45,0.9,72.8
SHORT,adi_dn+mom_ignite_dn+rsi_thrust_dn,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,117.5
SHORT,delta_dump+r1_reject+yhigh_reject,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,92.5
SHORT,delta_dump+r1_reject+macd_x_dn,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,127.5
SHORT,delta_dump+r1_reject+macd_x_dn_pos,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,127.5
SHORT,delta_dump+r1_reject+hist_turn_dn,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,95.0
SHORT,delta_dump+r1_reject+weak_close,0.0,1.2,mid_1030_1300,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,87.0
SHORT,delta_dump+r1_reject+orb_break_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,35.0
SHORT,delta_dump+r1_reject+orb_break_dn_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,35.0
SHORT,delta_dump+r1_reject+vwap_loss_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,delta_dump+r1_reject+rvol_thrust_dn,0.0,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,73.3
SHORT,delta_dump+r1_reject+below_vwap_v,0.0,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,73.3
SHORT,delta_dump+r1_reject+vwap_hi_reject,0.0,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,106.7
SHORT,delta_dump+r1_reject+cvd_dn,0.0,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,73.3
SHORT,delta_dump+r1_reject+cvd_dn_v,0.0,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,73.3
SHORT,delta_dump+r1_reject+mom_ignite_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,35.0
SHORT,delta_dump+yhigh_reject+macd_x_dn,0.0,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,150.0
SHORT,delta_dump+yhigh_reject+macd_x_dn_pos,0.0,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,150.0
SHORT,delta_dump+yhigh_reject+hist_turn_dn,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,117.5
SHORT,delta_dump+yhigh_reject+weak_close,0.0,1.2,mid_1030_1300,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,98.0
SHORT,delta_dump+yhigh_reject+orb_break_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,35.0
SHORT,delta_dump+yhigh_reject+orb_break_dn_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,35.0
SHORT,delta_dump+yhigh_reject+rvol_thrust_dn,0.0,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,100.0
SHORT,delta_dump+yhigh_reject+below_vwap_v,0.0,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,100.0
SHORT,delta_dump+yhigh_reject+vwap_hi_reject,0.0,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,96.7
SHORT,delta_dump+yhigh_reject+cvd_dn,0.0,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,100.0
SHORT,delta_dump+yhigh_reject+cvd_dn_v,0.0,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,100.0
SHORT,delta_dump+yhigh_reject+mom_ignite_dn,0.0,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,100.0
SHORT,delta_dump+ylow_break+below_pivot,0.0,1.2,mid_1030_1300,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,46.0
SHORT,delta_dump+ylow_break+macd_x_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,delta_dump+ylow_break+hist_turn_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,20.0
SHORT,delta_dump+ylow_break+weak_close,0.0,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,28.8
SHORT,delta_dump+ylow_break+orb_break_dn,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,20.0
SHORT,delta_dump+ylow_break+orb_break_dn_v,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,20.0
SHORT,delta_dump+ylow_break+vwap_loss_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,delta_dump+ylow_break+rvol_thrust_dn,0.0,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,28.8
SHORT,delta_dump+ylow_break+below_vwap_v,0.0,1.2,mid_1030_1300,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,46.0
SHORT,delta_dump+ylow_break+cvd_dn,0.0,1.2,mid_1030_1300,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,46.0
SHORT,delta_dump+ylow_break+cvd_dn_v,0.0,1.2,mid_1030_1300,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,46.0
SHORT,delta_dump+ylow_break+mom_ignite_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,20.0
SHORT,delta_dump+ylow_break+rsi_thrust_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,delta_dump+below_pivot+macd_x_dn,0.0,1.2,mid_1030_1300,6,0.11,4,1,1,66.7,80.0,4.16,0.95,0.3,81.7
SHORT,delta_dump+below_pivot+hist_turn_dn,0.0,1.2,mid_1030_1300,18,0.32,13,5,0,72.2,72.2,2.6,2.4,0.3,72.2
SHORT,delta_dump+below_pivot+weak_close,0.0,1.2,mid_1030_1300,64,1.12,42,18,4,65.6,70.0,2.32,7.22,1.5,72.4
SHORT,delta_dump+below_pivot+orb_break_dn,0.0,1.2,mid_1030_1300,11,0.19,9,1,1,81.8,90.0,9.07,2.42,0.3,76.4
SHORT,delta_dump+below_pivot+orb_break_dn_v,0.0,1.2,mid_1030_1300,11,0.19,9,1,1,81.8,90.0,9.07,2.42,0.3,76.4
SHORT,delta_dump+below_pivot+vwap_loss_v,0.0,1.2,mid_1030_1300,4,0.07,3,1,0,75.0,75.0,3.0,0.6,0.3,40.0
SHORT,delta_dump+below_pivot+rvol_thrust_dn,0.0,1.2,mid_1030_1300,50,0.88,34,13,3,68.0,72.3,2.61,6.34,1.2,71.2
SHORT,delta_dump+below_pivot+below_vwap_v,0.0,1.2,mid_1030_1300,63,1.11,44,14,5,69.8,75.9,3.02,8.88,1.2,74.4
SHORT,delta_dump+below_pivot+vwap_hi_reject,0.0,1.2,mid_1030_1300,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.0,71.7
SHORT,delta_dump+below_pivot+cvd_dn,0.0,1.2,mid_1030_1300,60,1.05,41,14,5,68.3,74.5,2.82,7.98,1.2,75.0
SHORT,delta_dump+below_pivot+cvd_dn_v,0.0,1.2,mid_1030_1300,60,1.05,41,14,5,68.3,74.5,2.82,7.98,1.2,75.0
SHORT,delta_dump+below_pivot+mom_ignite_dn,0.0,1.2,mid_1030_1300,8,0.14,4,1,3,50.0,80.0,2.59,0.75,0.3,108.8
SHORT,delta_dump+below_pivot+rsi_thrust_dn,0.0,1.2,mid_1030_1300,10,0.18,6,3,1,60.0,66.7,2.05,0.95,0.3,64.5
SHORT,delta_dump+macd_x_dn+macd_x_dn_pos,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,127.5
SHORT,delta_dump+macd_x_dn+hist_turn_dn,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,82.5
SHORT,delta_dump+macd_x_dn+weak_close,0.0,1.2,mid_1030_1300,9,0.16,6,2,1,66.7,75.0,3.08,1.25,0.3,85.0
SHORT,delta_dump+macd_x_dn+orb_break_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
SHORT,delta_dump+macd_x_dn+orb_break_dn_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,15.0
SHORT,delta_dump+macd_x_dn+vwap_loss_v,0.0,1.2,mid_1030_1300,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,80.0
SHORT,delta_dump+macd_x_dn+rvol_thrust_dn,0.0,1.2,mid_1030_1300,8,0.14,6,1,1,75.0,85.7,6.16,1.55,0.3,76.9
SHORT,delta_dump+macd_x_dn+below_vwap_v,0.0,1.2,mid_1030_1300,8,0.14,6,1,1,75.0,85.7,6.16,1.55,0.3,76.9
SHORT,delta_dump+macd_x_dn+vwap_hi_reject,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,127.5
SHORT,delta_dump+macd_x_dn+cvd_dn,0.0,1.2,mid_1030_1300,8,0.14,6,1,1,75.0,85.7,6.16,1.55,0.3,76.9
SHORT,delta_dump+macd_x_dn+cvd_dn_v,0.0,1.2,mid_1030_1300,8,0.14,6,1,1,75.0,85.7,6.16,1.55,0.3,76.9
SHORT,delta_dump+macd_x_dn+mom_ignite_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,120.0
SHORT,delta_dump+macd_x_dn+rsi_thrust_dn,0.0,1.2,mid_1030_1300,4,0.07,2,1,1,50.0,66.7,2.16,0.35,0.3,58.8
SHORT,delta_dump+macd_x_dn_pos+hist_turn_dn,0.0,1.2,mid_1030_1300,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,150.0
SHORT,delta_dump+macd_x_dn_pos+weak_close,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,127.5
SHORT,delta_dump+macd_x_dn_pos+vwap_loss_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,delta_dump+macd_x_dn_pos+rvol_thrust_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,delta_dump+macd_x_dn_pos+below_vwap_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,delta_dump+macd_x_dn_pos+vwap_hi_reject,0.0,1.2,mid_1030_1300,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,127.5
SHORT,delta_dump+macd_x_dn_pos+cvd_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,delta_dump+macd_x_dn_pos+cvd_dn_v,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,105.0
SHORT,delta_dump+hist_turn_dn+weak_close,0.0,1.2,mid_1030_1300,31,0.54,19,11,1,61.3,63.3,1.75,2.49,0.6,73.4
SHORT,delta_dump+hist_turn_dn+orb_break_dn,0.0,1.2,mid_1030_1300,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,60.0
SHORT,delta_dump+hist_turn_dn+orb_break_dn_v,0.0,1.2,mid_1030_1300,7,0.12,6,1,0,85.7,85.7,6.0,1.5,0.3,60.0
SHORT,delta_dump+hist_turn_dn+vwap_loss_v,0.0,1.2,mid_1030_1300,5,0.09,4,1,0,80.0,80.0,4.0,0.9,0.3,70.0
SHORT,delta_dump+hist_turn_dn+rvol_thrust_dn,0.0,1.2,mid_1030_1300,21,0.37,15,6,0,71.4,71.4,2.5,2.7,0.3,64.0
SHORT,delta_dump+hist_turn_dn+below_vwap_v,0.0,1.2,mid_1030_1300,22,0.39,15,7,0,68.2,68.2,2.14,2.4,0.6,66.8
SHORT,delta_dump+hist_turn_dn+vwap_hi_reject,0.0,1.2,mid_1030_1300,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,85.0
SHORT,delta_dump+hist_turn_dn+cvd_dn,0.0,1.2,mid_1030_1300,21,0.37,14,7,0,66.7,66.7,2.0,2.1,0.6,65.5
SHORT,delta_dump+hist_turn_dn+cvd_dn_v,0.0,1.2,mid_1030_1300,21,0.37,14,7,0,66.7,66.7,2.0,2.1,0.6,65.5
SHORT,delta_dump+hist_turn_dn+mom_ignite_dn,0.0,1.2,mid_1030_1300,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,20.0
SHORT,delta_dump+hist_turn_dn+rsi_thrust_dn,0.0,1.2,mid_1030_1300,8,0.14,5,3,0,62.5,62.5,1.67,0.6,0.9,65.6
SHORT,delta_dump+weak_close+orb_break_dn,0.0,1.2,mid_1030_1300,15,0.26,12,2,1,80.0,85.7,6.04,3.02,0.3,64.0
SHORT,delta_dump+weak_close+orb_break_dn_v,0.0,1.2,mid_1030_1300,15,0.26,12,2,1,80.0,85.7,6.04,3.02,0.3,64.0
SHORT,delta_dump+weak_close+vwap_loss_v,0.0,1.2,mid_1030_1300,11,0.19,8,3,0,72.7,72.7,2.67,1.5,0.6,65.0
SHORT,delta_dump+weak_close+rvol_thrust_dn,0.0,1.2,mid_1030_1300,89,1.56,60,25,4,67.4,70.6,2.42,10.73,2.4,69.4
SHORT,delta_dump+weak_close+below_vwap_v,0.0,1.2,mid_1030_1300,97,1.7,67,25,5,69.1,72.8,2.7,12.81,2.4,68.6
SHORT,delta_dump+weak_close+vwap_hi_reject,0.0,1.2,mid_1030_1300,15,0.26,9,5,1,60.0,64.3,1.96,1.44,0.6,82.0
SHORT,delta_dump+weak_close+cvd_dn,0.0,1.2,mid_1030_1300,92,1.61,62,25,5,67.4,71.3,2.5,11.31,2.7,69.3
SHORT,delta_dump+weak_close+cvd_dn_v,0.0,1.2,mid_1030_1300,92,1.61,62,25,5,67.4,71.3,2.5,11.31,2.7,69.3
SHORT,delta_dump+weak_close+mom_ignite_dn,0.0,1.2,mid_1030_1300,12,0.21,7,3,2,58.3,70.0,2.28,1.19,0.6,95.4
